Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit (CPC),Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"EK","Tendances dans l’élevage","084","Belize","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","084","Belize","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.1","E","Valeur estimée"
"EK","Tendances dans l’élevage","084","Belize","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","16.71","E","Valeur estimée"
"EK","Tendances dans l’élevage","084","Belize","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","16.11","E","Valeur estimée"
"EK","Tendances dans l’élevage","084","Belize","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","15.91","E","Valeur estimée"
"EK","Tendances dans l’élevage","084","Belize","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","15.8","E","Valeur estimée"
"EK","Tendances dans l’élevage","084","Belize","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","15.7","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","11.5","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","11.56","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","11.62","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","11.68","E","Valeur estimée"
"EK","Tendances dans l’élevage","204","Bénin","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","11.74","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.02","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","5.43","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","5.56","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","5.91","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","6.59","E","Valeur estimée"
"EK","Tendances dans l’élevage","064","Bhoutan","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","7.48","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","18.73","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","19.83","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","19.7","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","19.85","E","Valeur estimée"
"EK","Tendances dans l’élevage","068","Bolivie (État plurinational de)","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","19.72","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.07","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.08","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","22.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","23.75","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","23.92","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","24.58","E","Valeur estimée"
"EK","Tendances dans l’élevage","070","Bosnie-Herzégovine","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","24.6","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","0.96","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","0.94","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","1.05","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","1.21","E","Valeur estimée"
"EK","Tendances dans l’élevage","072","Botswana","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","1.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","0.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","7.33","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","7.81","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","8.03","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","7.95","E","Valeur estimée"
"EK","Tendances dans l’élevage","076","Brésil","7211","Part du total des animaux","02151","Poulets","2020","2020","% du total des UGB","7.95","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2016","2016","UGB/ha","13.06","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2017","2017","UGB/ha","12.72","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2018","2018","UGB/ha","13.73","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2019","2019","UGB/ha","12.67","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7213","Densité des animaux dans la superficie agricole","02151","Poulets","2020","2020","UGB/ha","14.51","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7211","Part du total des animaux","02151","Poulets","2016","2016","% du total des UGB","97.73","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7211","Part du total des animaux","02151","Poulets","2017","2017","% du total des UGB","97.82","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7211","Part du total des animaux","02151","Poulets","2018","2018","% du total des UGB","98.17","E","Valeur estimée"
"EK","Tendances dans l’élevage","096","Brunéi Darussalam","7211","Part du total des animaux","02151","Poulets","2019","2019","% du total des UGB","98.13","E","Valeur estimée"
